name,qid,measure,value,split
LMART_L,40,recip_rank,1.0,train
LMART_L,40,nDCG@10,0.47008098440868346,train
LMART_L,40,AP(rel=3)@10,0.09109730848861282,train
LMART_L,41,recip_rank,1.0,train
LMART_L,41,nDCG@10,0.24210094292788817,train
LMART_L,41,AP(rel=3)@10,0.06666666666666667,train
LMART_L,42,recip_rank,1.0,train
LMART_L,42,nDCG@10,0.272035141866627,train
LMART_L,42,AP(rel=3)@10,0.03333333333333333,train
LMART_L,43,recip_rank,1.0,test
LMART_L,43,nDCG@10,0.7218517596487661,test
LMART_L,43,AP(rel=3)@10,0.7113095238095237,test
LMART_L,44,recip_rank,1.0,train
LMART_L,44,nDCG@10,0.8490350291738034,train
LMART_L,44,AP(rel=3)@10,0.4367724867724868,train
LMART_L,45,recip_rank,1.0,train
LMART_L,45,nDCG@10,0.5430255168803962,train
LMART_L,45,AP(rel=3)@10,0.11277777777777778,train
LMART_L,46,recip_rank,1.0,train
LMART_L,46,nDCG@10,0.853375757454608,train
LMART_L,46,AP(rel=3)@10,0.1875,train
LMART_L,47,recip_rank,1.0,validation
LMART_L,47,nDCG@10,0.05325605029047751,validation
LMART_L,47,AP(rel=3)@10,0.0,validation
LMART_L,5,recip_rank,1.0,train
LMART_L,5,nDCG@10,0.972227511225289,train
LMART_L,5,AP(rel=3)@10,0.1724137931034483,train
LMART_L,6,recip_rank,1.0,train
LMART_L,6,nDCG@10,0.8548168042303094,train
LMART_L,6,AP(rel=3)@10,0.21621621621621623,train
LMART_L,7,recip_rank,1.0,train
LMART_L,7,nDCG@10,0.7572679465321717,train
LMART_L,7,AP(rel=3)@10,0.1748270248270248,train
LMART_L,8,recip_rank,1.0,test
LMART_L,8,nDCG@10,0.7736421111082498,test
LMART_L,8,AP(rel=3)@10,0.11904761904761904,test
LMART_L,9,recip_rank,1.0,train
LMART_L,9,nDCG@10,0.8107245680611118,train
LMART_L,9,AP(rel=3)@10,0.16458764665286404,train
LMART_L_DLM,1,recip_rank,1.0,train
LMART_L_DLM,1,nDCG@10,0.5532789096423816,train
LMART_L_DLM,1,AP(rel=3)@10,0.08220164609053497,train
LMART_L_DLM,10,recip_rank,1.0,train
LMART_L_DLM,10,nDCG@10,0.8632159329113682,train
LMART_L_DLM,10,AP(rel=3)@10,0.24390243902439024,train
LMART_L_DLM,11,recip_rank,1.0,validation
LMART_L_DLM,11,nDCG@10,0.2524593694796051,validation
LMART_L_DLM,11,AP(rel=3)@10,0.041666666666666664,validation
LMART_L_DLM,12,recip_rank,1.0,train
LMART_L_DLM,12,nDCG@10,0.97207637088925,train
LMART_L_DLM,12,AP(rel=3)@10,0.18518518518518517,train
LMART_L_DLM,13,recip_rank,0.0,train
LMART_L_DLM,13,nDCG@10,0.0,train
LMART_L_DLM,13,AP(rel=3)@10,0.0,train
LMART_L_DLM,14,recip_rank,1.0,train
LMART_L_DLM,14,nDCG@10,0.6662245008091772,train
LMART_L_DLM,14,AP(rel=3)@10,0.11995464852607711,train
LMART_L_DLM,15,recip_rank,1.0,test
LMART_L_DLM,15,nDCG@10,0.9740249976693317,test
LMART_L_DLM,15,AP(rel=3)@10,0.20408163265306123,test
LMART_L_DLM,16,recip_rank,1.0,train
LMART_L_DLM,16,nDCG@10,0.5664091531006374,train
LMART_L_DLM,16,AP(rel=3)@10,0.19523809523809524,train
LMART_L_DLM,17,recip_rank,1.0,train
LMART_L_DLM,17,nDCG@10,0.7660232601444721,train
LMART_L_DLM,17,AP(rel=3)@10,0.13314814814814815,train
LMART_L_DLM,18,recip_rank,1.0,train
LMART_L_DLM,18,nDCG@10,0.6264982292127033,train
LMART_L_DLM,18,AP(rel=3)@10,0.2188864087301587,train
LMART_L_DLM,19,recip_rank,1.0,validation
LMART_L_DLM,19,nDCG@10,0.5868262023411904,validation
LMART_L_DLM,19,AP(rel=3)@10,0.2427536231884058,validation
LMART_L_DLM,2,recip_rank,1.0,train
LMART_L_DLM,2,nDCG@10,0.860220913117341,train
LMART_L_DLM,2,AP(rel=3)@10,0.2136314886314886,train
LMART_L_DLM,20,recip_rank,1.0,train
LMART_L_DLM,20,nDCG@10,0.8794422199617777,train
LMART_L_DLM,20,AP(rel=3)@10,0.5,train
LMART_L_DLM,21,recip_rank,0.25,validation
LMART_L_DLM,21,nDCG@10,0.09285931502396483,validation
LMART_L_DLM,21,AP(rel=3)@10,0.008064516129032258,validation
LMART_L_DLM,22,recip_rank,1.0,train
LMART_L_DLM,22,nDCG@10,0.8749897051371661,train
LMART_L_DLM,22,AP(rel=3)@10,0.2127659574468085,train
LMART_L_DLM,23,recip_rank,1.0,validation
LMART_L_DLM,23,nDCG@10,0.6471751094918516,validation
LMART_L_DLM,23,AP(rel=3)@10,0.1188034188034188,validation
LMART_L_DLM,24,recip_rank,1.0,train
LMART_L_DLM,24,nDCG@10,0.6368671719888741,train
LMART_L_DLM,24,AP(rel=3)@10,0.16257309941520467,train
LMART_L_DLM,25,recip_rank,1.0,train
LMART_L_DLM,25,nDCG@10,0.8611430930870639,train
LMART_L_DLM,25,AP(rel=3)@10,0.23809523809523808,train
LMART_L_DLM,26,recip_rank,1.0,train
LMART_L_DLM,26,nDCG@10,0.25965829035759735,train
LMART_L_DLM,26,AP(rel=3)@10,0.0,train
LMART_L_DLM,27,recip_rank,0.5,train
LMART_L_DLM,27,nDCG@10,0.37761194719796065,train
LMART_L_DLM,27,AP(rel=3)@10,0.1,train
LMART_L_DLM,28,recip_rank,1.0,train
LMART_L_DLM,28,nDCG@10,0.422157182735794,train
LMART_L_DLM,28,AP(rel=3)@10,0.0,train
LMART_L_DLM,29,recip_rank,1.0,test
LMART_L_DLM,29,nDCG@10,0.7147767044602674,test
LMART_L_DLM,29,AP(rel=3)@10,0.3125,test
LMART_L_DLM,3,recip_rank,1.0,train
LMART_L_DLM,3,nDCG@10,0.9872758423602096,train
LMART_L_DLM,3,AP(rel=3)@10,0.19607843137254902,train
LMART_L_DLM,30,recip_rank,1.0,train
LMART_L_DLM,30,nDCG@10,0.7518931627090791,train
LMART_L_DLM,30,AP(rel=3)@10,0.2842460317460317,train
LMART_L_DLM,31,recip_rank,1.0,train
LMART_L_DLM,31,nDCG@10,0.13965206619336915,train
LMART_L_DLM,31,AP(rel=3)@10,0.0,train
LMART_L_DLM,32,recip_rank,1.0,train
LMART_L_DLM,32,nDCG@10,0.8519173496563379,train
LMART_L_DLM,32,AP(rel=3)@10,0.5,train
LMART_L_DLM,33,recip_rank,1.0,train
LMART_L_DLM,33,nDCG@10,0.3565001494328882,train
LMART_L_DLM,33,AP(rel=3)@10,0.10606060606060606,train
LMART_L_DLM,34,recip_rank,1.0,train
LMART_L_DLM,34,nDCG@10,0.17228252716067882,train
LMART_L_DLM,34,AP(rel=3)@10,0.027777777777777776,train
LMART_L_DLM,35,recip_rank,1.0,train
LMART_L_DLM,35,nDCG@10,0.6927468916315238,train
LMART_L_DLM,35,AP(rel=3)@10,0.24444444444444444,train
LMART_L_DLM,36,recip_rank,1.0,train
LMART_L_DLM,36,nDCG@10,0.6929748164835283,train
LMART_L_DLM,36,AP(rel=3)@10,0.16783509700176366,train
LMART_L_DLM,37,recip_rank,1.0,train
LMART_L_DLM,37,nDCG@10,0.563886353520346,train
LMART_L_DLM,37,AP(rel=3)@10,0.3083333333333333,train
LMART_L_DLM,38,recip_rank,0.5,train
LMART_L_DLM,38,nDCG@10,0.3744891460448162,train
LMART_L_DLM,38,AP(rel=3)@10,0.05555555555555555,train
LMART_L_DLM,39,recip_rank,1.0,test
LMART_L_DLM,39,nDCG@10,0.7679510201506027,test
LMART_L_DLM,39,AP(rel=3)@10,0.21928571428571428,test
LMART_L_DLM,4,recip_rank,1.0,train
LMART_L_DLM,4,nDCG@10,0.9130656063126815,train
LMART_L_DLM,4,AP(rel=3)@10,0.20408163265306123,train
LMART_L_DLM,40,recip_rank,0.5,train
LMART_L_DLM,40,nDCG@10,0.4133028126991641,train
LMART_L_DLM,40,AP(rel=3)@10,0.11811594202898551,train
LMART_L_DLM,41,recip_rank,0.5,train
LMART_L_DLM,41,nDCG@10,0.15812891648604882,train
LMART_L_DLM,41,AP(rel=3)@10,0.03333333333333333,train
LMART_L_DLM,42,recip_rank,1.0,train
LMART_L_DLM,42,nDCG@10,0.24624274077217773,train
LMART_L_DLM,42,AP(rel=3)@10,0.027777777777777776,train
LMART_L_DLM,43,recip_rank,1.0,test
LMART_L_DLM,43,nDCG@10,0.7966136602474785,test
LMART_L_DLM,43,AP(rel=3)@10,0.6416666666666666,test
LMART_L_DLM,44,recip_rank,1.0,train
LMART_L_DLM,44,nDCG@10,0.7728032198324083,train
LMART_L_DLM,44,AP(rel=3)@10,0.5822751322751322,train
LMART_L_DLM,45,recip_rank,1.0,train
LMART_L_DLM,45,nDCG@10,0.5104191078178703,train
LMART_L_DLM,45,AP(rel=3)@10,0.09714285714285714,train
LMART_L_DLM,46,recip_rank,1.0,train
LMART_L_DLM,46,nDCG@10,0.8284899864912122,train
LMART_L_DLM,46,AP(rel=3)@10,0.13090277777777778,train
LMART_L_DLM,47,recip_rank,1.0,validation
LMART_L_DLM,47,nDCG@10,0.20662954490477237,validation
LMART_L_DLM,47,AP(rel=3)@10,0.05555555555555555,validation
LMART_L_DLM,5,recip_rank,1.0,train
LMART_L_DLM,5,nDCG@10,0.9595033535854987,train
LMART_L_DLM,5,AP(rel=3)@10,0.1724137931034483,train
LMART_L_DLM,6,recip_rank,1.0,train
LMART_L_DLM,6,nDCG@10,0.6956246553732283,train
LMART_L_DLM,6,AP(rel=3)@10,0.13873873873873874,train
LMART_L_DLM,7,recip_rank,1.0,train
LMART_L_DLM,7,nDCG@10,0.6484032176500998,train
LMART_L_DLM,7,AP(rel=3)@10,0.15293040293040294,train
LMART_L_DLM,8,recip_rank,1.0,test
LMART_L_DLM,8,nDCG@10,0.6904421119507663,test
LMART_L_DLM,8,AP(rel=3)@10,0.09484936831875608,test
LMART_L_DLM,9,recip_rank,1.0,train
LMART_L_DLM,9,nDCG@10,0.9292238853662967,train
LMART_L_DLM,9,AP(rel=3)@10,0.21739130434782608,train
LMART_L_FE,1,recip_rank,1.0,train
LMART_L_FE,1,nDCG@10,0.6146643190501606,train
LMART_L_FE,1,AP(rel=3)@10,0.12654320987654322,train
LMART_L_FE,10,recip_rank,1.0,train
LMART_L_FE,10,nDCG@10,0.8260898530059428,train
LMART_L_FE,10,AP(rel=3)@10,0.21951219512195122,train
LMART_L_FE,11,recip_rank,0.16666666666666666,validation
LMART_L_FE,11,nDCG@10,0.089927841861395,validation
LMART_L_FE,11,AP(rel=3)@10,0.006944444444444444,validation
LMART_L_FE,12,recip_rank,1.0,train
LMART_L_FE,12,nDCG@10,0.9704341018169095,train
LMART_L_FE,12,AP(rel=3)@10,0.18518518518518517,train
LMART_L_FE,13,recip_rank,0.0,train
LMART_L_FE,13,nDCG@10,0.0,train
LMART_L_FE,13,AP(rel=3)@10,0.0,train
LMART_L_FE,14,recip_rank,1.0,train
LMART_L_FE,14,nDCG@10,0.7319920690180017,train
LMART_L_FE,14,AP(rel=3)@10,0.12874959507612568,train
LMART_L_FE,15,recip_rank,1.0,test
LMART_L_FE,15,nDCG@10,0.8701249883466592,test
LMART_L_FE,15,AP(rel=3)@10,0.16326530612244897,test
LMART_L_FE,16,recip_rank,1.0,train
LMART_L_FE,16,nDCG@10,0.581362879421469,train
LMART_L_FE,16,AP(rel=3)@10,0.16666666666666666,train
LMART_L_FE,17,recip_rank,1.0,train
LMART_L_FE,17,nDCG@10,0.9024819204376077,train
LMART_L_FE,17,AP(rel=3)@10,0.2,train
LMART_L_FE,18,recip_rank,1.0,train
LMART_L_FE,18,nDCG@10,0.8044479638505008,train
LMART_L_FE,18,AP(rel=3)@10,0.23815724206349204,train
LMART_L_FE,19,recip_rank,1.0,validation
LMART_L_FE,19,nDCG@10,0.5480819461461915,validation
LMART_L_FE,19,AP(rel=3)@10,0.17701863354037267,validation
LMART_L_FE,2,recip_rank,1.0,train
LMART_L_FE,2,nDCG@10,0.9182277043431962,train
LMART_L_FE,2,AP(rel=3)@10,0.23029815529815528,train
LMART_L_FE,20,recip_rank,1.0,train
LMART_L_FE,20,nDCG@10,0.937439044219605,train
LMART_L_FE,20,AP(rel=3)@10,0.5,train
LMART_L_FE,21,recip_rank,1.0,validation
LMART_L_FE,21,nDCG@10,0.2486507951053076,validation
LMART_L_FE,21,AP(rel=3)@10,0.04147465437788018,validation
LMART_L_FE,22,recip_rank,1.0,train
LMART_L_FE,22,nDCG@10,0.9086596860690309,train
LMART_L_FE,22,AP(rel=3)@10,0.2127659574468085,train
LMART_L_FE,23,recip_rank,1.0,validation
LMART_L_FE,23,nDCG@10,0.7174358552682804,validation
LMART_L_FE,23,AP(rel=3)@10,0.1311355311355311,validation
LMART_L_FE,24,recip_rank,1.0,train
LMART_L_FE,24,nDCG@10,0.7937745301380359,train
LMART_L_FE,24,AP(rel=3)@10,0.31390977443609025,train
LMART_L_FE,25,recip_rank,1.0,train
LMART_L_FE,25,nDCG@10,0.8570416274489974,train
LMART_L_FE,25,AP(rel=3)@10,0.21428571428571427,train
LMART_L_FE,26,recip_rank,1.0,train
LMART_L_FE,26,nDCG@10,0.278178408481714,train
LMART_L_FE,26,AP(rel=3)@10,0.0,train
LMART_L_FE,27,recip_rank,1.0,train
LMART_L_FE,27,nDCG@10,0.549641916509907,train
LMART_L_FE,27,AP(rel=3)@10,0.23076923076923078,train
LMART_L_FE,28,recip_rank,1.0,train
LMART_L_FE,28,nDCG@10,0.4237150329102452,train
LMART_L_FE,28,AP(rel=3)@10,0.0,train
LMART_L_FE,29,recip_rank,1.0,test
LMART_L_FE,29,nDCG@10,0.7370697212903214,test
LMART_L_FE,29,AP(rel=3)@10,0.35416666666666663,test
LMART_L_FE,3,recip_rank,1.0,train
LMART_L_FE,3,nDCG@10,1.0,train
LMART_L_FE,3,AP(rel=3)@10,0.19607843137254902,train
LMART_L_FE,30,recip_rank,1.0,train
LMART_L_FE,30,nDCG@10,0.6522622723444669,train
LMART_L_FE,30,AP(rel=3)@10,0.20527777777777775,train
LMART_L_FE,31,recip_rank,1.0,train
LMART_L_FE,31,nDCG@10,0.17674250920676696,train
LMART_L_FE,31,AP(rel=3)@10,0.0,train
LMART_L_FE,32,recip_rank,1.0,train
LMART_L_FE,32,nDCG@10,0.8121722152326779,train
LMART_L_FE,32,AP(rel=3)@10,0.4930555555555556,train
LMART_L_FE,33,recip_rank,1.0,train
LMART_L_FE,33,nDCG@10,0.3886846780681466,train
LMART_L_FE,33,AP(rel=3)@10,0.13636363636363635,train
LMART_L_FE,34,recip_rank,1.0,train
LMART_L_FE,34,nDCG@10,0.34588940248515715,train
LMART_L_FE,34,AP(rel=3)@10,0.1111111111111111,train
LMART_L_FE,35,recip_rank,1.0,train
LMART_L_FE,35,nDCG@10,0.7098731571144992,train
LMART_L_FE,35,AP(rel=3)@10,0.2642857142857143,train
LMART_L_FE,36,recip_rank,1.0,train
LMART_L_FE,36,nDCG@10,0.7078406853138938,train
LMART_L_FE,36,AP(rel=3)@10,0.18214285714285713,train
LMART_L_FE,37,recip_rank,1.0,train
LMART_L_FE,37,nDCG@10,0.6194836670489271,train
LMART_L_FE,37,AP(rel=3)@10,0.33999999999999997,train
LMART_L_FE,38,recip_rank,1.0,train
LMART_L_FE,38,nDCG@10,0.5433549478933608,train
LMART_L_FE,38,AP(rel=3)@10,0.15555555555555556,train
LMART_L_FE,39,recip_rank,1.0,test
LMART_L_FE,39,nDCG@10,0.686455779135362,test
LMART_L_FE,39,AP(rel=3)@10,0.18528344671201813,test
LMART_L_FE,4,recip_rank,1.0,train
LMART_L_FE,4,nDCG@10,0.842641519610096,train
LMART_L_FE,4,AP(rel=3)@10,0.1836734693877551,train
LMART_L_FE,40,recip_rank,1.0,train
LMART_L_FE,40,nDCG@10,0.5041442114900396,train
LMART_L_FE,40,AP(rel=3)@10,0.11283643892339543,train
LMART_L_FE,41,recip_rank,1.0,train
LMART_L_FE,41,nDCG@10,0.2593908793625968,train
LMART_L_FE,41,AP(rel=3)@10,0.08,train
LMART_L_FE,42,recip_rank,1.0,train
LMART_L_FE,42,nDCG@10,0.272035141866627,train
LMART_L_FE,42,AP(rel=3)@10,0.03333333333333333,train
LMART_L_FE,43,recip_rank,0.5,test
LMART_L_FE,43,nDCG@10,0.5884327345712649,test
LMART_L_FE,43,AP(rel=3)@10,0.4663690476190476,test
LMART_L_FE,44,recip_rank,1.0,train
LMART_L_FE,44,nDCG@10,0.8652937156246691,train
LMART_L_FE,44,AP(rel=3)@10,0.48395061728395056,train
LMART_L_FE,45,recip_rank,1.0,train
LMART_L_FE,45,nDCG@10,0.6419199573988672,train
LMART_L_FE,45,AP(rel=3)@10,0.185,train
LMART_L_FE,46,recip_rank,1.0,train
LMART_L_FE,46,nDCG@10,0.7825079847835886,train
LMART_L_FE,46,AP(rel=3)@10,0.1548941798941799,train
LMART_L_FE,47,recip_rank,1.0,validation
LMART_L_FE,47,nDCG@10,0.2444503206775268,validation
LMART_L_FE,47,AP(rel=3)@10,0.1111111111111111,validation
LMART_L_FE,5,recip_rank,1.0,train
LMART_L_FE,5,nDCG@10,0.885612744435051,train
LMART_L_FE,5,AP(rel=3)@10,0.1724137931034483,train
LMART_L_FE,6,recip_rank,1.0,train
LMART_L_FE,6,nDCG@10,0.8481221759384695,train
LMART_L_FE,6,AP(rel=3)@10,0.20983483483483484,train
LMART_L_FE,7,recip_rank,1.0,train
LMART_L_FE,7,nDCG@10,0.8071246908763632,train
LMART_L_FE,7,AP(rel=3)@10,0.20267602767602766,train
LMART_L_FE,8,recip_rank,1.0,test
LMART_L_FE,8,nDCG@10,0.7781955904701726,test
LMART_L_FE,8,AP(rel=3)@10,0.12500809847748623,test
LMART_L_FE,9,recip_rank,1.0,train
LMART_L_FE,9,nDCG@10,0.8586171139190344,train
LMART_L_FE,9,AP(rel=3)@10,0.17726880607315387,train
LMART_L_FE_DLM,1,recip_rank,1.0,train
LMART_L_FE_DLM,1,nDCG@10,0.5578136592982841,train
LMART_L_FE_DLM,1,AP(rel=3)@10,0.08624338624338623,train
LMART_L_FE_DLM,10,recip_rank,1.0,train
LMART_L_FE_DLM,10,nDCG@10,0.8632159329113682,train
LMART_L_FE_DLM,10,AP(rel=3)@10,0.24390243902439024,train
LMART_L_FE_DLM,11,recip_rank,1.0,validation
LMART_L_FE_DLM,11,nDCG@10,0.2524593694796051,validation
LMART_L_FE_DLM,11,AP(rel=3)@10,0.041666666666666664,validation
LMART_L_FE_DLM,12,recip_rank,1.0,train
LMART_L_FE_DLM,12,nDCG@10,0.97207637088925,train
LMART_L_FE_DLM,12,AP(rel=3)@10,0.18518518518518517,train
LMART_L_FE_DLM,13,recip_rank,0.0,train
LMART_L_FE_DLM,13,nDCG@10,0.0,train
LMART_L_FE_DLM,13,AP(rel=3)@10,0.0,train
LMART_L_FE_DLM,14,recip_rank,1.0,train
LMART_L_FE_DLM,14,nDCG@10,0.6246800014557751,train
LMART_L_FE_DLM,14,AP(rel=3)@10,0.08532555879494653,train
LMART_L_FE_DLM,15,recip_rank,1.0,test
LMART_L_FE_DLM,15,nDCG@10,0.9872758423602096,test
LMART_L_FE_DLM,15,AP(rel=3)@10,0.20408163265306123,test
LMART_L_FE_DLM,16,recip_rank,1.0,train
LMART_L_FE_DLM,16,nDCG@10,0.5373821288010586,train
LMART_L_FE_DLM,16,AP(rel=3)@10,0.14805555555555555,train
LMART_L_FE_DLM,17,recip_rank,1.0,train
LMART_L_FE_DLM,17,nDCG@10,0.8637230425279601,train
LMART_L_FE_DLM,17,AP(rel=3)@10,0.17565255731922397,train
LMART_L_FE_DLM,18,recip_rank,1.0,train
LMART_L_FE_DLM,18,nDCG@10,0.5877660039205439,train
LMART_L_FE_DLM,18,AP(rel=3)@10,0.14036458333333332,train
LMART_L_FE_DLM,19,recip_rank,1.0,validation
LMART_L_FE_DLM,19,nDCG@10,0.6374743182920362,validation
LMART_L_FE_DLM,19,AP(rel=3)@10,0.2884748102139406,validation
LMART_L_FE_DLM,2,recip_rank,1.0,train
LMART_L_FE_DLM,2,nDCG@10,0.860220913117341,train
LMART_L_FE_DLM,2,AP(rel=3)@10,0.2136314886314886,train
LMART_L_FE_DLM,20,recip_rank,1.0,train
LMART_L_FE_DLM,20,nDCG@10,0.8794422199617777,train
LMART_L_FE_DLM,20,AP(rel=3)@10,0.5,train
LMART_L_FE_DLM,21,recip_rank,0.25,validation
LMART_L_FE_DLM,21,nDCG@10,0.14840429257338664,validation
LMART_L_FE_DLM,21,AP(rel=3)@10,0.016129032258064516,validation
LMART_L_FE_DLM,22,recip_rank,1.0,train
LMART_L_FE_DLM,22,nDCG@10,0.861212173395201,train
LMART_L_FE_DLM,22,AP(rel=3)@10,0.2127659574468085,train
LMART_L_FE_DLM,23,recip_rank,1.0,validation
LMART_L_FE_DLM,23,nDCG@10,0.6482284835940266,validation
LMART_L_FE_DLM,23,AP(rel=3)@10,0.1188034188034188,validation
LMART_L_FE_DLM,24,recip_rank,1.0,train
LMART_L_FE_DLM,24,nDCG@10,0.6283001208906762,train
LMART_L_FE_DLM,24,AP(rel=3)@10,0.21033834586466163,train
LMART_L_FE_DLM,25,recip_rank,1.0,train
LMART_L_FE_DLM,25,nDCG@10,0.8611430930870639,train
LMART_L_FE_DLM,25,AP(rel=3)@10,0.23809523809523808,train
LMART_L_FE_DLM,26,recip_rank,1.0,train
LMART_L_FE_DLM,26,nDCG@10,0.25965829035759735,train
LMART_L_FE_DLM,26,AP(rel=3)@10,0.0,train
LMART_L_FE_DLM,27,recip_rank,0.5,train
LMART_L_FE_DLM,27,nDCG@10,0.3805256474563324,train
LMART_L_FE_DLM,27,AP(rel=3)@10,0.10256410256410256,train
LMART_L_FE_DLM,28,recip_rank,1.0,train
LMART_L_FE_DLM,28,nDCG@10,0.3931733846251856,train
LMART_L_FE_DLM,28,AP(rel=3)@10,0.0,train
LMART_L_FE_DLM,29,recip_rank,1.0,test
LMART_L_FE_DLM,29,nDCG@10,0.7879548643039153,test
LMART_L_FE_DLM,29,AP(rel=3)@10,0.37840136054421775,test
LMART_L_FE_DLM,3,recip_rank,1.0,train
LMART_L_FE_DLM,3,nDCG@10,0.9810423271260899,train
LMART_L_FE_DLM,3,AP(rel=3)@10,0.19607843137254902,train
LMART_L_FE_DLM,30,recip_rank,1.0,train
LMART_L_FE_DLM,30,nDCG@10,0.7518931627090791,train
LMART_L_FE_DLM,30,AP(rel=3)@10,0.2842460317460317,train
LMART_L_FE_DLM,31,recip_rank,1.0,train
LMART_L_FE_DLM,31,nDCG@10,0.13908560587603283,train
LMART_L_FE_DLM,31,AP(rel=3)@10,0.0,train
LMART_L_FE_DLM,32,recip_rank,1.0,train
LMART_L_FE_DLM,32,nDCG@10,0.8519173496563379,train
LMART_L_FE_DLM,32,AP(rel=3)@10,0.5,train
LMART_L_FE_DLM,33,recip_rank,1.0,train
LMART_L_FE_DLM,33,nDCG@10,0.35482895109756996,train
LMART_L_FE_DLM,33,AP(rel=3)@10,0.10454545454545454,train
LMART_L_FE_DLM,34,recip_rank,1.0,train
LMART_L_FE_DLM,34,nDCG@10,0.17072904401861638,train
LMART_L_FE_DLM,34,AP(rel=3)@10,0.027777777777777776,train
LMART_L_FE_DLM,35,recip_rank,1.0,train
LMART_L_FE_DLM,35,nDCG@10,0.7263893662949694,train
LMART_L_FE_DLM,35,AP(rel=3)@10,0.23055555555555554,train
LMART_L_FE_DLM,36,recip_rank,1.0,train
LMART_L_FE_DLM,36,nDCG@10,0.7302741324426711,train
LMART_L_FE_DLM,36,AP(rel=3)@10,0.19561287477954145,train
LMART_L_FE_DLM,37,recip_rank,1.0,train
LMART_L_FE_DLM,37,nDCG@10,0.6097706123978749,train
LMART_L_FE_DLM,37,AP(rel=3)@10,0.3583333333333333,train
LMART_L_FE_DLM,38,recip_rank,0.5,train
LMART_L_FE_DLM,38,nDCG@10,0.42914833180187617,train
LMART_L_FE_DLM,38,AP(rel=3)@10,0.1,train
LMART_L_FE_DLM,39,recip_rank,1.0,test
LMART_L_FE_DLM,39,nDCG@10,0.7057561847267763,test
LMART_L_FE_DLM,39,AP(rel=3)@10,0.1873469387755102,test
LMART_L_FE_DLM,4,recip_rank,1.0,train
LMART_L_FE_DLM,4,nDCG@10,0.9130656063126815,train
LMART_L_FE_DLM,4,AP(rel=3)@10,0.20408163265306123,train
LMART_L_FE_DLM,40,recip_rank,0.5,train
LMART_L_FE_DLM,40,nDCG@10,0.4604019473555472,train
LMART_L_FE_DLM,40,AP(rel=3)@10,0.14227053140096618,train
LMART_L_FE_DLM,41,recip_rank,0.5,train
LMART_L_FE_DLM,41,nDCG@10,0.15812891648604882,train
LMART_L_FE_DLM,41,AP(rel=3)@10,0.03333333333333333,train
LMART_L_FE_DLM,42,recip_rank,0.5,train
LMART_L_FE_DLM,42,nDCG@10,0.15888185392507093,train
LMART_L_FE_DLM,42,AP(rel=3)@10,0.013095238095238096,train
LMART_L_FE_DLM,43,recip_rank,1.0,test
LMART_L_FE_DLM,43,nDCG@10,0.7966136602474785,test
LMART_L_FE_DLM,43,AP(rel=3)@10,0.6416666666666666,test
LMART_L_FE_DLM,44,recip_rank,1.0,train
LMART_L_FE_DLM,44,nDCG@10,0.7327376690449936,train
LMART_L_FE_DLM,44,AP(rel=3)@10,0.5423280423280423,train
LMART_L_FE_DLM,45,recip_rank,1.0,train
LMART_L_FE_DLM,45,nDCG@10,0.5591234008586325,train
LMART_L_FE_DLM,45,AP(rel=3)@10,0.124,train
LMART_L_FE_DLM,46,recip_rank,1.0,train
LMART_L_FE_DLM,46,nDCG@10,0.7980224625920852,train
LMART_L_FE_DLM,46,AP(rel=3)@10,0.13313492063492063,train
LMART_L_FE_DLM,47,recip_rank,1.0,validation
LMART_L_FE_DLM,47,nDCG@10,0.24335174953871921,validation
LMART_L_FE_DLM,47,AP(rel=3)@10,0.05555555555555555,validation
LMART_L_FE_DLM,5,recip_rank,1.0,train
LMART_L_FE_DLM,5,nDCG@10,0.9589766665344113,train
LMART_L_FE_DLM,5,AP(rel=3)@10,0.1724137931034483,train
LMART_L_FE_DLM,6,recip_rank,1.0,train
LMART_L_FE_DLM,6,nDCG@10,0.7210066856980674,train
LMART_L_FE_DLM,6,AP(rel=3)@10,0.13648648648648648,train
LMART_L_FE_DLM,7,recip_rank,1.0,train
LMART_L_FE_DLM,7,nDCG@10,0.7226868077778316,train
LMART_L_FE_DLM,7,AP(rel=3)@10,0.1812372812372812,train
LMART_L_FE_DLM,8,recip_rank,1.0,test
LMART_L_FE_DLM,8,nDCG@10,0.7036945273920724,test
LMART_L_FE_DLM,8,AP(rel=3)@10,0.10913508260447037,test
LMART_L_FE_DLM,9,recip_rank,1.0,train
LMART_L_FE_DLM,9,nDCG@10,0.9057927690074944,train
LMART_L_FE_DLM,9,AP(rel=3)@10,0.21739130434782608,train
